Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776772466,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776772467,100,,Aggregated,0.000000,0.000000,420,510,650,650,770,770,780,780,780,780,780,88,0,420,449.96381477507055,124.62610000511631,780.3314999910071,161.9431818181818
1776772468,200,,Aggregated,0.000000,0.000000,350,510,650,730,960,1200,1200,1200,1400,1400,1400,304,0,350,461.88160427711983,63.52789999800734,1363.49639997934,160.0625
1776772469,300,,Aggregated,0.000000,0.000000,280,500,600,660,870,990,1200,1200,1400,1400,1400,600,0,280,393.83862999951816,33.81509997416288,1363.49639997934,159.29
1776772470,400,,Aggregated,80.000000,0.000000,260,420,530,600,800,960,1200,1200,1400,1400,1400,800,0,260,357.8743698746257,33.81509997416288,1363.49639997934,159.3425
1776772471,500,,Aggregated,132.000000,0.000000,240,400,520,580,730,950,1100,1200,1400,1400,1400,1000,0,240,342.2098232996359,33.81509997416288,1363.49639997934,159.333
1776772472,600,,Aggregated,150.250000,0.000000,240,390,510,570,660,870,1100,1200,1300,1400,1400,1200,100,240,326.84229158287053,27.779300027759746,1363.49639997934,151.86083333333335
1776772473,700,,Aggregated,160.000000,0.000000,210,370,500,560,650,810,990,1200,1300,1400,1400,1400,200,210,318.3891620710866,27.779300027759746,1363.49639997934,146.52357142857142
1776772474,800,,Aggregated,166.666667,0.000000,210,350,480,520,640,800,970,1200,1300,1400,1400,1600,300,210,307.40817787469496,27.779300027759746,1363.49639997934,142.520625
1776772475,900,,Aggregated,171.428571,14.285714,200,350,470,520,630,770,960,1200,1300,1400,1400,1800,400,200,301.67033411066063,27.779300027759746,1363.49639997934,139.40722222222223
1776772476,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772477,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772478,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772479,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772480,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772481,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772482,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772483,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772484,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772485,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772486,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772487,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772488,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772489,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772490,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772491,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772492,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772493,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772494,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772495,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772496,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772497,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772498,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772499,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772500,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772501,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772502,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772503,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772504,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772505,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772506,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
1776772507,1000,,Aggregated,175.125000,25.000000,200,330,460,520,620,730,960,1100,1300,1400,1400,2000,500,200,295.84807309946336,27.779300027759746,1363.49639997934,136.917
