Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776771833,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776771834,100,,Aggregated,0.000000,0.000000,640,640,780,780,790,810,810,810,810,810,810,43,0,640,570.7851883719762,170.9541000018362,813.8062999933027,165.13953488372093
1776771835,200,,Aggregated,0.000000,0.000000,490,780,1000,1300,1400,1500,1600,1600,1600,1600,1600,226,0,490,632.188038495874,75.05069999024272,1599.4307000073604,159.97787610619469
1776771836,300,,Aggregated,0.000000,0.000000,450,720,810,1000,1300,1400,1500,1600,1600,1600,1600,482,0,440,565.1708954364458,75.05069999024272,1599.4307000073604,159.8921161825726
1776771838,400,,Aggregated,85.666667,0.000000,400,710,820,980,1300,1400,1500,1600,1600,1600,1600,657,0,400,554.3570348554747,75.05069999024272,1599.4307000073604,159.91019786910198
1776771839,500,,Aggregated,120.500000,0.000000,400,660,810,910,1300,1400,1500,1500,1600,1600,1600,848,0,400,547.5473523585846,75.05069999024272,1599.4307000073604,159.96698113207546
1776771840,600,,Aggregated,125.000000,0.000000,400,710,820,960,1300,1300,1500,1500,1600,1600,1600,1012,0,400,555.46770177898,75.05069999024272,1599.4307000073604,159.82905138339922
1776771841,700,,Aggregated,134.500000,0.000000,400,720,890,980,1300,1400,1500,1600,1700,1700,1700,1204,91,400,574.9884145355877,75.05069999024272,1739.2452000058256,152.9700996677741
1776771842,800,,Aggregated,138.857143,0.000000,390,730,900,1100,1300,1500,1600,1700,1700,1700,1700,1391,185,390,588.4875757735233,75.05069999024272,1739.2452000058256,147.75557153127247
1776771843,900,,Aggregated,139.750000,6.375000,390,770,960,1100,1300,1500,1600,1700,1900,1900,1900,1519,249,390,602.3818630684297,75.05069999024272,1873.5082000202965,144.95325872284397
1776771844,1000,,Aggregated,144.222222,15.333333,400,800,980,1200,1400,1600,1900,2200,2900,2900,2900,1593,292,400,630.875886315724,75.05069999024272,2949.5142999803647,143.090395480226
1776771846,1000,,Aggregated,157.100000,28.100000,400,800,1000,1200,1400,1700,2500,2900,3200,3200,3200,1674,334,400,670.3062249110112,75.05069999024272,3154.384099994786,141.60035842293908
1776771847,1000,,Aggregated,152.500000,29.200000,410,810,1100,1200,1500,2300,3300,4000,4100,4100,4100,1769,379,410,748.3648128893326,75.05069999024272,4130.104099982418,140.31317128321086
