Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776773092,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776773093,100,,Aggregated,0.000000,0.000000,240,300,440,450,600,640,650,650,700,700,700,136,0,240,309.3847397060873,126.39700001454912,703.7705999973696,159.72058823529412
1776773094,200,,Aggregated,0.000000,0.000000,240,400,500,530,690,1000,1000,1100,1100,1100,1100,400,0,240,339.6692344989424,33.247899991692975,1139.943200018024,159.02
1776773095,300,,Aggregated,114.000000,0.000000,220,350,460,520,640,710,1000,1000,1100,1100,1100,600,0,220,309.3411888324287,33.247899991692975,1139.943200018024,159.18
1776773096,400,,Aggregated,148.000000,0.000000,210,330,440,500,590,690,1000,1000,1100,1100,1100,800,0,210,291.37919274900923,33.247899991692975,1139.943200018024,159.26
1776773097,600,,Aggregated,174.000000,0.000000,200,330,430,490,580,650,1000,1000,1100,1100,1100,1000,0,200,285.0880836993456,33.247899991692975,1139.943200018024,159.198
1776773098,700,,Aggregated,183.000000,0.000000,200,330,430,490,590,640,1000,1000,1100,1100,1100,1200,100,200,281.75474499953754,27.719700010493398,1139.943200018024,151.665
1776773099,800,,Aggregated,180.000000,0.000000,200,350,440,510,600,690,890,1000,1100,1100,1100,1439,211,200,292.53293696958076,26.583499973639846,1139.943200018024,146.10632383599722
1776773100,900,,Aggregated,184.333333,7.333333,200,350,440,500,600,680,880,1000,1100,1100,1100,1649,312,200,286.42888635485485,26.583499973639846,1139.943200018024,142.3262583383869
1776773101,1000,,Aggregated,178.285714,15.714286,200,350,430,500,590,680,850,1000,1100,1100,1100,1836,405,200,284.3391781040572,26.583499973639846,1139.943200018024,139.52450980392157
1776773102,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773103,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773104,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773105,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773106,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773107,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773108,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773109,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773110,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773111,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773112,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773113,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773114,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773115,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773117,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773118,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773119,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773120,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773121,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773122,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773123,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773124,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773125,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773126,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773127,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773128,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773129,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773130,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773131,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773132,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773133,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773134,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773135,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773136,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773137,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773138,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
1776773139,1000,,Aggregated,190.250000,31.125000,190,350,440,510,590,650,840,1000,1100,1100,1100,2000,500,190,282.6756121995568,26.583499973639846,1139.943200018024,136.6995
