Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776774907,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776774908,100,,Aggregated,0.000000,0.000000,260,310,380,440,460,480,480,480,490,490,490,141,0,260,289.0796170201308,103.51600000285544,491.13090001628734,144.4255319148936
1776774910,200,,Aggregated,0.000000,0.000000,250,440,510,730,1000,1200,1800,1900,1900,1900,1900,440,0,250,431.35482116571933,38.617199985310435,1860.3408336639404,135.46818181818182
1776774911,300,,Aggregated,0.000000,0.000000,220,380,480,570,940,1100,1800,1900,1900,1900,1900,718,0,220,377.763147297504,38.617199985310435,1906.3029289245605,143.3523676880223
1776774912,400,,Aggregated,70.500000,0.000000,220,350,460,530,850,1000,1200,1900,1900,1900,1900,918,0,210,349.163310522351,37.766900000860915,1906.3029289245605,146.87037037037038
1776774913,500,,Aggregated,131.000000,0.000000,220,340,440,480,730,1000,1200,1800,1900,1900,1900,1118,0,210,329.1834707153013,33.68299998692237,1906.3029289245605,149.03130590339893
1776774914,600,,Aggregated,179.500000,0.000000,210,340,430,480,640,1000,1200,1800,1900,1900,1900,1318,100,210,317.32288570545523,33.68299998692237,1906.3029289245605,143.7154779969651
1776774915,700,,Aggregated,183.600000,0.000000,210,330,430,480,620,890,1200,1800,1900,1900,1900,1518,200,210,312.59760326715536,33.68299998692237,1906.3029289245605,139.800395256917
1776774916,800,,Aggregated,186.333333,0.000000,210,320,430,480,600,860,1100,1200,1900,1900,1900,1718,300,210,303.1753216295608,30.450699996436015,1906.3029289245605,136.79685681024446
1776774917,900,,Aggregated,189.750000,25.000000,220,340,440,490,610,860,1100,1200,1900,1900,1900,1804,333,220,311.06608323703193,30.450699996436015,1906.3029289245605,136.39356984478937
1776774918,1000,,Aggregated,190.888889,33.333333,220,350,460,510,670,990,1200,1300,1900,1900,1900,2100,485,220,325.15959907603076,30.450699996436015,1906.3029289245605,133.08095238095237
1776774919,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774920,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774921,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774922,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774923,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774924,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774925,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774926,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774927,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774928,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774929,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774930,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774931,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774932,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774933,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774934,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774935,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774936,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774937,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774938,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774939,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774940,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774941,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774942,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774943,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774944,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774945,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
1776774946,1000,,Aggregated,190.888889,33.333333,220,340,460,510,680,990,1200,1300,1900,1900,1900,2118,500,220,323.77606820567905,30.450699996436015,1906.3029289245605,132.58640226628896
